id_cp_interaction	CellType_a	CellType_b	gene_a	gene_b	expValues_a	expValues_b	pValue	mean	significant_mean	annotation_strategy	interacting_pair	Ligand	Receptor	top50的significant_mean的编号
CPI-SS052C9BB74	Proliferating T	CD1C+CLEC10A+IL1Bhigh DC	NR3C1	CXCL8	0.423	2.04	0	1.232	1.232	I2D,InnateDB	NR3C1_CXCL8	NR3C1	CXCL8	5
CPI-SS0F739D3DB	Proliferating T	FCN1+VCAN+IL1Bhigh Monocytes	ANXA1	FPR1	1.598	0.867	0	1.232	1.232	guidetopharmacology.org	ANXA1_FPR1	ANXA1	FPR1	19
CPI-SS05D23BCE8	Proliferating T	Fibroblast 0	HLA-DPB1	TNFSF13B	1.915	0.549	0	1.232	1.232	InnateDB-All	HLA-DPB1_TNFSF13B	HLA-DPB1	TNFSF13B	20
CPI-SS028784FC6	Proliferating T	NK and gdT	HLA-DPA1	TNFSF9	2.055	0.406	0	1.231	1.231	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS05D23BCE8	Proliferating T	DC-like Monocytes	HLA-DPB1	TNFSF13B	1.915	0.537	0	1.226	1.226	InnateDB-All	HLA-DPB1_TNFSF13B	HLA-DPB1	TNFSF13B	20
CPI-SS014C07723	Proliferating T	Treg	TYROBP	CD44	0.859	1.584	0	1.222	1.222	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS0E7D5974D	Proliferating T	Treg	TNF	TNFRSF1B	1.098	1.333	0	1.215	1.215	curated	TNF_TNFRSF1B	TNF	TNFRSF1B	21
CPI-SS05D23BCE8	Proliferating T	CD1C+CLEC10A+IL1Bhigh DC	HLA-DPB1	TNFSF13B	1.915	0.511	0	1.213	1.213	InnateDB-All	HLA-DPB1_TNFSF13B	HLA-DPB1	TNFSF13B	20
CPI-SS014C07723	Proliferating T	Fibroblast 1	TYROBP	CD44	0.859	1.566	0	1.212	1.212	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS014C07723	Proliferating T	Keratinocyte CCL2+ Cluster3	TYROBP	CD44	0.859	1.563	0	1.211	1.211	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS014C07723	Proliferating T	CD1C+CLEC10A+IL1Bhigh DC	TYROBP	CD44	0.859	1.542	0	1.2	1.2	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS028784FC6	Proliferating T	Memory CD4 T	HLA-DPA1	TNFSF9	2.055	0.343	0	1.199	1.199	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS036B08188	Proliferating T	DC-like Monocytes	PLAU	PLAUR	0.097	2.299	0	1.198	1.198	curated	PLAU_PLAUR	PLAU	PLAUR	22
CPI-SS028784FC6	Proliferating T	Proliferating T	HLA-DPA1	TNFSF9	2.055	0.341	0	1.198	1.198	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS014C07723	Proliferating T	DC-like Monocytes	TYROBP	CD44	0.859	1.535	0	1.197	1.197	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS01560CA22	Proliferating T	FCN1+VCAN+IL1Bhigh Monocytes	CD99	PILRA	1.838	0.554	0	1.196	1.196	curated	CD99_PILRA	CD99	PILRA	23
CPI-SS014C07723	Proliferating T	APOE+CD9+ Monocytes	TYROBP	CD44	0.859	1.53	0	1.194	1.194	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS028784FC6	Proliferating T	CD1C+CLEC10A+IL1Bhigh DC	HLA-DPA1	TNFSF9	2.055	0.331	0	1.193	1.193	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS014C07723	Proliferating T	Fibroblast 6	TYROBP	CD44	0.859	1.524	0	1.191	1.191	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS028784FC6	Proliferating T	CD1C+CLEC10A+IL1Blow DC	HLA-DPA1	TNFSF9	2.055	0.322	0	1.189	1.189	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS05D23BCE8	Proliferating T	FCN1+VCAN+IL1Bhigh Monocytes	HLA-DPB1	TNFSF13B	1.915	0.456	0	1.186	1.186	InnateDB-All	HLA-DPB1_TNFSF13B	HLA-DPB1	TNFSF13B	20
CPI-SS014C07723	Proliferating T	Keratinocyte 1	TYROBP	CD44	0.859	1.512	0	1.186	1.186	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS028784FC6	Proliferating T	pDC and Mast	HLA-DPA1	TNFSF9	2.055	0.316	0	1.186	1.186	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS028784FC6	Proliferating T	Treg	HLA-DPA1	TNFSF9	2.055	0.294	0	1.175	1.175	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS014C07723	Proliferating T	NK and gdT	TYROBP	CD44	0.859	1.482	0	1.171	1.171	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS014C07723	Proliferating T	Keratinocyte 0	TYROBP	CD44	0.859	1.469	0	1.164	1.164	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS0D4C221B8	Proliferating T	pDC and Mast	ICAM1	AREG	0.391	1.938	0	1.164	1.164	InnateDB-All	ICAM1_AREG	ICAM1	AREG	14
CPI-SS014C07723	Proliferating T	Keratinocyte 2	TYROBP	CD44	0.859	1.465	0	1.162	1.162	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS014C07723	Proliferating T	Fibroblast 0	TYROBP	CD44	0.859	1.452	0	1.156	1.156	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS028784FC6	Proliferating T	Th2	HLA-DPA1	TNFSF9	2.055	0.254	0	1.155	1.155	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS076BC3BA6	Proliferating T	Keratinocyte 1	HLA-DPB1	NRG1	1.915	0.36	0	1.138	1.138	InnateDB-All	HLA-DPB1_NRG1	HLA-DPB1	NRG1	16
CPI-SS028784FC6	Proliferating T	APOE+CD9+ Monocytes	HLA-DPA1	TNFSF9	2.055	0.218	0	1.137	1.137	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS0A84B95C5	Proliferating T	Keratinocyte CCL2+ Cluster3	NR3C1	CCL2	0.423	1.848	0	1.136	1.136	InnateDB	NR3C1_CCL2	NR3C1	CCL2	24
CPI-SS05D23BCE8	Proliferating T	CD1C+CLEC10A+IL1Blow DC	HLA-DPB1	TNFSF13B	1.915	0.351	0	1.133	1.133	InnateDB-All	HLA-DPB1_TNFSF13B	HLA-DPB1	TNFSF13B	20
CPI-SS028784FC6	Proliferating T	DC-like Monocytes	HLA-DPA1	TNFSF9	2.055	0.206	0	1.13	1.13	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS05D23BCE8	Proliferating T	CD163+CD16A+CCL18+ Monocytes	HLA-DPB1	TNFSF13B	1.915	0.342	0	1.129	1.129	InnateDB-All	HLA-DPB1_TNFSF13B	HLA-DPB1	TNFSF13B	20
CPI-SS03339363E	Proliferating T	Effector CD8 T	HLA-E	KLRK1	1.329	0.915	0	1.122	1.122	curated	HLA-E_KLRK1	HLA-E	KLRK1	25
CPI-SS028784FC6	Proliferating T	Langerhans cells	HLA-DPA1	TNFSF9	2.055	0.179	0	1.117	1.117	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS014C07723	Proliferating T	CD1C+CLEC10A+IL1Blow DC	TYROBP	CD44	0.859	1.371	0	1.115	1.115	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS076BC3BA6	Proliferating T	CD163+CD16A+CCL18+ Monocytes	HLA-DPB1	NRG1	1.915	0.306	0	1.111	1.111	InnateDB-All	HLA-DPB1_NRG1	HLA-DPB1	NRG1	16
CPI-SS014C07723	Proliferating T	Keratinocyte CCL2- Cluster3	TYROBP	CD44	0.859	1.35	0	1.104	1.104	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS028784FC6	Proliferating T	CD163+CD16A+CCL18+ Monocytes	HLA-DPA1	TNFSF9	2.055	0.147	0	1.101	1.101	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS01560CA22	Proliferating T	CD163+CD16A+CCL18+ Monocytes	CD99	PILRA	1.838	0.353	0	1.096	1.096	curated	CD99_PILRA	CD99	PILRA	23
CPI-SS028784FC6	Proliferating T	Fibroblast 0	HLA-DPA1	TNFSF9	2.055	0.137	0	1.096	1.096	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS076BC3BA6	Proliferating T	DC-like Monocytes	HLA-DPB1	NRG1	1.915	0.274	0	1.095	1.095	InnateDB-All	HLA-DPB1_NRG1	HLA-DPB1	NRG1	16
CPI-SS028784FC6	Proliferating T	Fibroblast 1	HLA-DPA1	TNFSF9	2.055	0.135	0	1.095	1.095	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS06CCF5A54	Proliferating T	DC-like Monocytes	ANXA1	FPR3	1.598	0.59	0	1.094	1.094	curated	ANXA1_FPR3	ANXA1	FPR3	26
CPI-SS028784FC6	Proliferating T	Fibroblast 6	HLA-DPA1	TNFSF9	2.055	0.123	0	1.089	1.089	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS0703338F5	Proliferating T	FCN1+VCAN+IL1Bhigh Monocytes	LGALS9	CD44	0.356	1.814	0	1.085	1.085	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS01560CA22	Proliferating T	DC-like Monocytes	CD99	PILRA	1.838	0.328	0	1.083	1.083	curated	CD99_PILRA	CD99	PILRA	23
CPI-SS0F3D40856	Proliferating T	Effector CD8 T	PGRMC2	CCL4L2	0.084	2.08	0	1.082	1.082	IMEx,IntAct	PGRMC2_CCL4L2	PGRMC2	CCL4L2	27
CPI-SS028784FC6	Proliferating T	Keratinocyte 7	HLA-DPA1	TNFSF9	2.055	0.101	0	1.078	1.078	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS028784FC6	Proliferating T	Keratinocyte CCL2+ Cluster3	HLA-DPA1	TNFSF9	2.055	0.089	0	1.072	1.072	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS052C9BB74	Proliferating T	CD1C+CLEC10A+IL1Blow DC	NR3C1	CXCL8	0.423	1.719	0	1.071	1.071	I2D,InnateDB	NR3C1_CXCL8	NR3C1	CXCL8	5
CPI-SS0F3D40856	Proliferating T	DC-like Monocytes	PGRMC2	CCL4L2	0.084	2.054	0	1.069	1.069	IMEx,IntAct	PGRMC2_CCL4L2	PGRMC2	CCL4L2	27
CPI-SS076BC3BA6	Proliferating T	Keratinocyte CCL2+ Cluster3	HLA-DPB1	NRG1	1.915	0.223	0	1.069	1.069	InnateDB-All	HLA-DPB1_NRG1	HLA-DPB1	NRG1	16
CPI-SS0703338F5	Proliferating T	Keratinocyte 5	LGALS9	CD44	0.356	1.778	0	1.067	1.067	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS028784FC6	Proliferating T	Keratinocyte 5	HLA-DPA1	TNFSF9	2.055	0.079	0	1.067	1.067	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS028784FC6	Proliferating T	Keratinocyte 2	HLA-DPA1	TNFSF9	2.055	0.077	0	1.066	1.066	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS028784FC6	Proliferating T	Keratinocyte CCL2- Cluster3	HLA-DPA1	TNFSF9	2.055	0.074	0	1.065	1.065	InnateDB-All	HLA-DPA1_TNFSF9	HLA-DPA1	TNFSF9	13
CPI-SS014C07723	Proliferating T	Memory CD4 T	TYROBP	CD44	0.859	1.27	0	1.065	1.065	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS05D23BCE8	Proliferating T	pDC and Mast	HLA-DPB1	TNFSF13B	1.915	0.207	0	1.061	1.061	InnateDB-All	HLA-DPB1_TNFSF13B	HLA-DPB1	TNFSF13B	20
CPI-SS06CCF5A54	Proliferating T	CD1C+CLEC10A+IL1Bhigh DC	ANXA1	FPR3	1.598	0.519	0	1.059	1.059	curated	ANXA1_FPR3	ANXA1	FPR3	26
CPI-SS036B08188	Proliferating T	FCN1+VCAN+IL1Bhigh Monocytes	PLAU	PLAUR	0.097	2.021	0	1.059	1.059	curated	PLAU_PLAUR	PLAU	PLAUR	22
CPI-SS0F739D3DB	Proliferating T	DC-like Monocytes	ANXA1	FPR1	1.598	0.514	0	1.056	1.056	guidetopharmacology.org	ANXA1_FPR1	ANXA1	FPR1	19
CPI-SS01560CA22	Proliferating T	CD1C+CLEC10A+IL1Bhigh DC	CD99	PILRA	1.838	0.27	0	1.054	1.054	curated	CD99_PILRA	CD99	PILRA	23
CPI-SS076BC3BA6	Proliferating T	Keratinocyte 6	HLA-DPB1	NRG1	1.915	0.19	0	1.053	1.053	InnateDB-All	HLA-DPB1_NRG1	HLA-DPB1	NRG1	16
CPI-SS0822AEF5F	Proliferating T	CD1C+CLEC10A+IL1Blow DC	PTPRC	MRC1	1.553	0.548	0	1.05	1.05	curated	PTPRC_MRC1	PTPRC	MRC1	9
CPI-SS02AB0C3E0	Proliferating T	FCN1+VCAN+IL1Bhigh Monocytes	SPP1	CD44	0.273	1.814	0	1.043	1.043	I2D,IMEx,InnateDB-All,IntAct	SPP1_CD44	SPP1	CD44	18
CPI-SS014C07723	Proliferating T	Effector CD8 T	TYROBP	CD44	0.859	1.214	0	1.036	1.036	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS0703338F5	Proliferating T	Th2	LGALS9	CD44	0.356	1.712	0	1.034	1.034	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS0C4E86714	Proliferating T	CD1C+CLEC10A+IL1Bhigh DC	TNFRSF1B	GRN	0.469	1.591	0	1.03	1.03	IMEx,InnateDB-All,MINT	TNFRSF1B_GRN	TNFRSF1B	GRN	28
CPI-SS03339363E	Proliferating T	NK and gdT	HLA-E	KLRK1	1.329	0.731	0	1.03	1.03	curated	HLA-E_KLRK1	HLA-E	KLRK1	25
CPI-SS036B08188	Proliferating T	CD1C+CLEC10A+IL1Bhigh DC	PLAU	PLAUR	0.097	1.956	0	1.027	1.027	curated	PLAU_PLAUR	PLAU	PLAUR	22
CPI-SS076BC3BA6	Proliferating T	APOE+CD9+ Monocytes	HLA-DPB1	NRG1	1.915	0.136	0	1.026	1.026	InnateDB-All	HLA-DPB1_NRG1	HLA-DPB1	NRG1	16
CPI-SS06CBC985C	Proliferating T	Memory CD4 T	LTBR	LTB	0.105	1.946	0	1.026	1.026	curated	LTBR_LTB	LTBR	LTB	29
CPI-SS02AB0C3E0	Proliferating T	Keratinocyte 5	SPP1	CD44	0.273	1.778	0	1.025	1.025	I2D,IMEx,InnateDB-All,IntAct	SPP1_CD44	SPP1	CD44	18
CPI-SS06CCF5A54	Proliferating T	CD163+CD16A+CCL18+ Monocytes	ANXA1	FPR3	1.598	0.449	0	1.023	1.023	curated	ANXA1_FPR3	ANXA1	FPR3	26
CPI-SS052C9BB74	Proliferating T	CD163+CD16A+CCL18+ Monocytes	NR3C1	CXCL8	0.423	1.618	0	1.021	1.021	I2D,InnateDB	NR3C1_CXCL8	NR3C1	CXCL8	5
CPI-SS06CCF5A54	Proliferating T	CD1C+CLEC10A+IL1Blow DC	ANXA1	FPR3	1.598	0.44	0	1.019	1.019	curated	ANXA1_FPR3	ANXA1	FPR3	26
CPI-SS014C07723	Proliferating T	Proliferating T	TYROBP	CD44	0.859	1.179	0	1.019	1.019	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS0CE693E3E	Proliferating T	Keratinocyte 7	LGALS9	P4HB	0.356	1.671	0	1.014	1.014	curated	LGALS9_P4HB	LGALS9	P4HB	30
CPI-SS0F739D3DB	Proliferating T	CD1C+CLEC10A+IL1Bhigh DC	ANXA1	FPR1	1.598	0.423	0	1.011	1.011	guidetopharmacology.org	ANXA1_FPR1	ANXA1	FPR1	19
CPI-SS0419B80C4	Proliferating T	Fibroblast 1	LGALS9	LRP1	0.356	1.664	0	1.01	1.01	InnateDB-All	LGALS9_LRP1	LGALS9	LRP1	31
CPI-SS076BC3BA6	Proliferating T	Keratinocyte CCL2- Cluster3	HLA-DPB1	NRG1	1.915	0.082	0	0.999	0.999	InnateDB-All	HLA-DPB1_NRG1	HLA-DPB1	NRG1	16
CPI-SS05D23BCE8	Proliferating T	APOE+CD9+ Monocytes	HLA-DPB1	TNFSF13B	1.915	0.08	0	0.998	0.998	InnateDB-All	HLA-DPB1_TNFSF13B	HLA-DPB1	TNFSF13B	20
CPI-SS014C07723	Proliferating T	CD163+CD16A+CCL18+ Monocytes	TYROBP	CD44	0.859	1.13	0	0.995	0.995	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS014C07723	Proliferating T	Langerhans cells	TYROBP	CD44	0.859	1.127	0	0.993	0.993	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS02AB0C3E0	Proliferating T	Th2	SPP1	CD44	0.273	1.712	0	0.992	0.992	I2D,IMEx,InnateDB-All,IntAct	SPP1_CD44	SPP1	CD44	18
CPI-SS0F739D3DB	Proliferating T	CD163+CD16A+CCL18+ Monocytes	ANXA1	FPR1	1.598	0.382	0	0.99	0.99	guidetopharmacology.org	ANXA1_FPR1	ANXA1	FPR1	19
CPI-SS05D23BCE8	Proliferating T	Proliferating T	HLA-DPB1	TNFSF13B	1.915	0.065	0	0.99	0.99	InnateDB-All	HLA-DPB1_TNFSF13B	HLA-DPB1	TNFSF13B	20
CPI-SS014C07723	Proliferating T	pDC and Mast	TYROBP	CD44	0.859	1.116	0	0.987	0.987	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS01560CA22	Proliferating T	Langerhans cells	CD99	PILRA	1.838	0.13	0	0.984	0.984	curated	CD99_PILRA	CD99	PILRA	23
CPI-SS03EF699C7	Proliferating T	NK and gdT	HLA-E	KLRC1	1.329	0.628	0	0.979	0.979	curated	HLA-E_KLRC1	HLA-E	KLRC1	32
CPI-SS098EFF959	Proliferating T	Fibroblast 0	CCR7	CCL19	0.154	1.802	0	0.978	0.978	curated	CCR7_CCL19	CCR7	CCL19	33
CPI-SS01560CA22	Proliferating T	CD1C+CLEC10A+IL1Blow DC	CD99	PILRA	1.838	0.109	0	0.974	0.974	curated	CD99_PILRA	CD99	PILRA	23
CPI-SS003610FF9	Proliferating T	Fibroblast 0	CXCR3	CCL19	0.147	1.802	0	0.974	0.974	guidetopharmacology.org	CXCR3_CCL19	CXCR3	CCL19	34
CPI-SS014C07723	Proliferating T	Keratinocyte 6	TYROBP	CD44	0.859	1.084	0	0.972	0.972	curated	TYROBP_CD44	TYROBP	CD44	11
CPI-SS0703338F5	Proliferating T	Treg	LGALS9	CD44	0.356	1.584	0	0.97	0.97	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS0A84B95C5	Proliferating T	Fibroblast 0	NR3C1	CCL2	0.423	1.512	0	0.968	0.968	InnateDB	NR3C1_CCL2	NR3C1	CCL2	24
CPI-SS0CE693E3E	Proliferating T	Keratinocyte 5	LGALS9	P4HB	0.356	1.581	0	0.968	0.968	curated	LGALS9_P4HB	LGALS9	P4HB	30
CPI-SS073C1B796	Proliferating T	CD1C+CLEC10A+IL1Blow DC	CD52	SIGLEC10	1.583	0.345	0	0.964	0.964	curated	CD52_SIGLEC10	CD52	SIGLEC10	35
CPI-SS06CBC985C	Proliferating T	Treg	LTBR	LTB	0.105	1.823	0	0.964	0.964	curated	LTBR_LTB	LTBR	LTB	29
CPI-SS0703338F5	Proliferating T	Fibroblast 1	LGALS9	CD44	0.356	1.566	0	0.961	0.961	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS0703338F5	Proliferating T	Keratinocyte CCL2+ Cluster3	LGALS9	CD44	0.356	1.563	0	0.959	0.959	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS0C4E86714	Proliferating T	CD163+CD16A+CCL18+ Monocytes	TNFRSF1B	GRN	0.469	1.442	0	0.955	0.955	IMEx,InnateDB-All,MINT	TNFRSF1B_GRN	TNFRSF1B	GRN	28
CPI-SS0632A027A	Proliferating T	DC-like Monocytes	CD44	HBEGF	1.179	0.728	0.03	0.954	0.954	I2D,InnateDB-All	CD44_HBEGF	CD44	HBEGF	36
CPI-SS03B8E2D7A	Proliferating T	Th2	TNF	ICOS	1.098	0.809	0	0.953	0.953	InnateDB-All	TNF_ICOS	TNF	ICOS	37
CPI-SS0703338F5	Proliferating T	CD1C+CLEC10A+IL1Bhigh DC	LGALS9	CD44	0.356	1.542	0	0.949	0.949	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS0703338F5	Proliferating T	DC-like Monocytes	LGALS9	CD44	0.356	1.535	0	0.945	0.945	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS073C1B796	Proliferating T	Langerhans cells	CD52	SIGLEC10	1.583	0.305	0	0.944	0.944	curated	CD52_SIGLEC10	CD52	SIGLEC10	35
CPI-SS0703338F5	Proliferating T	APOE+CD9+ Monocytes	LGALS9	CD44	0.356	1.53	0	0.943	0.943	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS059EC4FAE	Proliferating T	Effector CD8 T	PTPRC	SEMA4D	1.553	0.334	0	0.943	0.943	curated	PTPRC_SEMA4D	PTPRC	SEMA4D	38
CPI-SS0703338F5	Proliferating T	Fibroblast 6	LGALS9	CD44	0.356	1.524	0	0.94	0.94	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS059EC4FAE	Proliferating T	NK and gdT	PTPRC	SEMA4D	1.553	0.323	0	0.938	0.938	curated	PTPRC_SEMA4D	PTPRC	SEMA4D	38
CPI-SS0C4E86714	Proliferating T	CD1C+CLEC10A+IL1Blow DC	TNFRSF1B	GRN	0.469	1.399	0	0.934	0.934	IMEx,InnateDB-All,MINT	TNFRSF1B_GRN	TNFRSF1B	GRN	28
CPI-SS04B4619D0	Proliferating T	Fibroblast 0	TNF	TNFRSF1A	1.098	0.771	0	0.934	0.934	curated	TNF_TNFRSF1A	TNF	TNFRSF1A	39
CPI-SS0703338F5	Proliferating T	Keratinocyte 1	LGALS9	CD44	0.356	1.512	0	0.934	0.934	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS0419B80C4	Proliferating T	Fibroblast 0	LGALS9	LRP1	0.356	1.511	0	0.933	0.933	InnateDB-All	LGALS9_LRP1	LGALS9	LRP1	31
CPI-SS0E7D5974D	Proliferating T	FCN1+VCAN+IL1Bhigh Monocytes	TNF	TNFRSF1B	1.098	0.767	0	0.932	0.932	curated	TNF_TNFRSF1B	TNF	TNFRSF1B	21
CPI-SS0C4E86714	Proliferating T	DC-like Monocytes	TNFRSF1B	GRN	0.469	1.392	0	0.93	0.93	IMEx,InnateDB-All,MINT	TNFRSF1B_GRN	TNFRSF1B	GRN	28
CPI-SS02AB0C3E0	Proliferating T	Treg	SPP1	CD44	0.273	1.584	0	0.928	0.928	I2D,IMEx,InnateDB-All,IntAct	SPP1_CD44	SPP1	CD44	18
CPI-SS03FA58286	Proliferating T	FCN1+VCAN+IL1Bhigh Monocytes	TNF	VSIR	1.098	0.756	0	0.927	0.927	IMEx,IntAct	TNF_VSIR	TNF	VSIR	40
CPI-SS0C4E86714	Proliferating T	Langerhans cells	TNFRSF1B	GRN	0.469	1.375	0	0.922	0.922	IMEx,InnateDB-All,MINT	TNFRSF1B_GRN	TNFRSF1B	GRN	28
CPI-SS02AB0C3E0	Proliferating T	Fibroblast 1	SPP1	CD44	0.273	1.566	0	0.919	0.919	I2D,IMEx,InnateDB-All,IntAct	SPP1_CD44	SPP1	CD44	18
CPI-SS0703338F5	Proliferating T	NK and gdT	LGALS9	CD44	0.356	1.482	0	0.919	0.919	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS02AB0C3E0	Proliferating T	Keratinocyte CCL2+ Cluster3	SPP1	CD44	0.273	1.563	0	0.918	0.918	I2D,IMEx,InnateDB-All,IntAct	SPP1_CD44	SPP1	CD44	18
CPI-SS06CCF5A54	Proliferating T	FCN1+VCAN+IL1Bhigh Monocytes	ANXA1	FPR3	1.598	0.227	0	0.912	0.912	curated	ANXA1_FPR3	ANXA1	FPR3	26
CPI-SS0703338F5	Proliferating T	Keratinocyte 0	LGALS9	CD44	0.356	1.469	0	0.912	0.912	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS03B8E2D7A	Proliferating T	Treg	TNF	ICOS	1.098	0.726	0	0.912	0.912	InnateDB-All	TNF_ICOS	TNF	ICOS	37
CPI-SS0703338F5	Proliferating T	Keratinocyte 2	LGALS9	CD44	0.356	1.465	0	0.91	0.91	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS0CE693E3E	Proliferating T	Keratinocyte 2	LGALS9	P4HB	0.356	1.463	0	0.909	0.909	curated	LGALS9_P4HB	LGALS9	P4HB	30
CPI-SS02AB0C3E0	Proliferating T	CD1C+CLEC10A+IL1Bhigh DC	SPP1	CD44	0.273	1.542	0	0.907	0.907	I2D,IMEx,InnateDB-All,IntAct	SPP1_CD44	SPP1	CD44	18
CPI-SS0F739D3DB	Proliferating T	CD1C+CLEC10A+IL1Blow DC	ANXA1	FPR1	1.598	0.213	0	0.906	0.906	guidetopharmacology.org	ANXA1_FPR1	ANXA1	FPR1	19
CPI-SS02AB0C3E0	Proliferating T	DC-like Monocytes	SPP1	CD44	0.273	1.535	0	0.904	0.904	I2D,IMEx,InnateDB-All,IntAct	SPP1_CD44	SPP1	CD44	18
CPI-SS0703338F5	Proliferating T	Fibroblast 0	LGALS9	CD44	0.356	1.452	0	0.904	0.904	InnateDB	LGALS9_CD44	LGALS9	CD44	17
CPI-SS02AB0C3E0	Proliferating T	APOE+CD9+ Monocytes	SPP1	CD44	0.273	1.53	0	0.901	0.901	I2D,IMEx,InnateDB-All,IntAct	SPP1_CD44	SPP1	CD44	18
CPI-SS02AB0C3E0	Proliferating T	Fibroblast 6	SPP1	CD44	0.273	1.524	0	0.898	0.898	I2D,IMEx,InnateDB-All,IntAct	SPP1_CD44	SPP1	CD44	18
CPI-SS073C1B796	Proliferating T	DC-like Monocytes	CD52	SIGLEC10	1.583	0.2	0	0.892	0.892	curated	CD52_SIGLEC10	CD52	SIGLEC10	35
CPI-SS02AB0C3E0	Proliferating T	Keratinocyte 1	SPP1	CD44	0.273	1.512	0	0.892	0.892	I2D,IMEx,InnateDB-All,IntAct	SPP1_CD44	SPP1	CD44	18
CPI-SS059EC4FAE	Proliferating T	Th2	PTPRC	SEMA4D	1.553	0.223	0	0.888	0.888	curated	PTPRC_SEMA4D	PTPRC	SEMA4D	38
CPI-SS0CE693E3E	Proliferating T	Keratinocyte CCL2+ Cluster3	LGALS9	P4HB	0.356	1.411	0	0.883	0.883	curated	LGALS9_P4HB	LGALS9	P4HB	30
CPI-SS059EC4FAE	Proliferating T	Memory CD4 T	PTPRC	SEMA4D	1.553	0.212	0	0.882	0.882	curated	PTPRC_SEMA4D	PTPRC	SEMA4D	38
CPI-SS03FA58286	Proliferating T	Fibroblast 1	TNF	VSIR	1.098	0.664	0	0.881	0.881	IMEx,IntAct	TNF_VSIR	TNF	VSIR	40
